Score (Indekseret score)
"86,30540549"
"82,50242108"
"85,19622009"
"92,40872325"
"81,72805807"
"87,19122435"
"81,60299999"
"85,19745888"
"82,55437835"
"85,2441373"
"83,37370296"
"83,32271597"
"86,24442146"
"90,47861228"
"88,20331247"
"77,9583727"
"77,8941409"
"80,00497156"
"83,58449359"
"80,40896704"
"81,04624833"
"88,06014883"
"85,00075169"
"82,5377895"
"86,50309271"
"83,93953273"
"88,3832483"
"83,90440291"
"88,14442124"
"89,68117678"
"81,67919294"
"85,4308657"
"86,19708996"
"85,17929371"
"84,03904012"
"85,90623717"
"87,40691614"
"85,72869756"
"90,93366662"
"84,42938159"
"85,16419637"
"84,52930349"
"86,07631281"
"87,39737094"
"89,64103765"
"87,77652057"
"87,81162261"
"79,28223917"
"80,68430654"
"64,47265381"
"63,96897924"
"66,5102921"
"78,74031609"
"78,61936384"
"84,97800269"
"79,60856273"
"83,48168181"
"77,26211409"
"79,49965593"
"68,31638525"
"84,1499366"
"81,07298554"
"79,26510623"
"78,34293109"
"81,14215269"
"80,02767533"
"81,95613014"
"73,39447203"
"78,72602876"
"80,62365939"
"74,57378069"
"76,80459964"
"79,09495576"
"81,29951597"
"75,58960694"
"78,57542498"
"80,51879069"
"75,94824984"
"73,04296953"
"86,45303076"
"68,38665276"
"80,82822287"
"72,91647289"
"71,97447292"
"74,78174395"
"73,40996978"
"73,09786382"
"77,33589474"
"76,11545397"
"84,02021712"
"79,78342902"
"68,82904832"
"67,49386306"
"65,86488038"
"78,3348444"
"74,57894265"
"75,35052332"
"82,85900953"
"75,26009844"
"73,53771762"
"81,09763579"
"77,93847317"
"82,05510137"
"77,32252833"
"83,79971518"
"81,20880554"
"78,00807037"
"72,63627762"
"80,31011144"
"74,74495141"
"78,74773859"
"78,61440915"
"77,57773926"
"77,11971512"
"82,33659812"
